Año,Trimestre,Provincia,Velocidad,Accesos,Velocidad_bins
2023,3,RÍO NEGRO,20.5,8067,"(0, 400]"
2023,3,RÍO NEGRO,25.1,11819,"(0, 400]"
2023,3,RÍO NEGRO,31.0,16162,"(0, 400]"
2023,3,RÍO NEGRO,41.0,102,"(0, 400]"
2023,3,RÍO NEGRO,50.1,5897,"(0, 400]"
2023,3,RÍO NEGRO,61.0,184,"(0, 400]"
2023,3,RÍO NEGRO,81.0,152,"(0, 400]"
2023,3,RÍO NEGRO,91.0,9140,"(0, 400]"
2023,3,RÍO NEGRO,100.1,19396,"(0, 400]"
2023,3,RÍO NEGRO,120.0,1,"(0, 400]"
2023,3,RÍO NEGRO,122.0,103,"(0, 400]"
2023,3,RÍO NEGRO,125.0,34,"(0, 400]"
2023,3,RÍO NEGRO,155.0,1,"(0, 400]"
2023,3,RÍO NEGRO,200.0,348,"(0, 400]"
2023,3,RÍO NEGRO,203.0,9,"(0, 400]"
2023,3,RÍO NEGRO,256.0,261,"(0, 400]"
2023,3,RÍO NEGRO,320.0,16736,"(0, 400]"
2023,3,RÍO NEGRO,340.0,84,"(0, 400]"
2023,3,RÍO NEGRO,512.0,1206,"(400, 800]"
2023,3,RÍO NEGRO,540.0,40,"(400, 800]"
2023,3,RÍO NEGRO,600.0,42,"(400, 800]"
2023,3,RÍO NEGRO,945.0,110,"(800, 1200]"
2023,3,RÍO NEGRO,1024.0,131,"(800, 1200]"
2023,3,SALTA,0.256,6799,"(0, 400]"
2023,3,SALTA,0.512,41,"(0, 400]"
2023,3,SALTA,0.75,74,"(0, 400]"
2023,3,SALTA,1.0,1,"(0, 400]"
2023,3,SALTA,1.2,1189,"(0, 400]"
2023,3,SALTA,2.2,1539,"(0, 400]"
2023,3,SALTA,3.2,6267,"(0, 400]"
2023,3,SALTA,4.0,8,"(0, 400]"
2023,3,SALTA,4.5,8365,"(0, 400]"
2023,3,SALTA,6.0,4939,"(0, 400]"
2023,3,SALTA,6.4,8187,"(0, 400]"
2023,3,SALTA,7.5,330,"(0, 400]"
2023,3,SALTA,9.0,6870,"(0, 400]"
2023,3,SALTA,10.1,59860,"(0, 400]"
2023,3,SALTA,12.3,88,"(0, 400]"
2023,3,SALTA,16.0,1687,"(0, 400]"
2023,3,SALTA,19.0,4,"(0, 400]"
2023,3,SALTA,20.5,2279,"(0, 400]"
2023,3,SALTA,25.0,11,"(0, 400]"
2023,3,SALTA,25.1,2,"(0, 400]"
2023,3,SALTA,28.0,1,"(0, 400]"
2023,3,SALTA,31.0,80,"(0, 400]"
2023,3,SALTA,41.0,74,"(0, 400]"
2023,3,SALTA,50.1,28966,"(0, 400]"
2023,3,SALTA,100.1,37144,"(0, 400]"
2023,3,SALTA,122.0,357,"(0, 400]"
2023,3,SALTA,203.0,1,"(0, 400]"
2023,3,SALTA,246.0,98,"(0, 400]"
2023,3,SALTA,320.0,28138,"(0, 400]"
2023,3,SALTA,450.0,79,"(400, 800]"
2023,3,SALTA,512.0,2001,"(400, 800]"
2023,3,SALTA,640.0,480,"(400, 800]"
2023,3,SALTA,850.0,75,"(800, 1200]"
2023,3,SALTA,1024.0,199,"(800, 1200]"
2023,3,SAN JUAN,0.256,22628,"(0, 400]"
2023,3,SAN JUAN,0.512,21,"(0, 400]"
2023,3,SAN JUAN,0.75,3,"(0, 400]"
2023,3,SAN JUAN,1.0,723,"(0, 400]"
2023,3,SAN JUAN,1.2,1298,"(0, 400]"
2023,3,SAN JUAN,2.2,606,"(0, 400]"
2023,3,SAN JUAN,3.2,4403,"(0, 400]"
2023,3,SAN JUAN,4.0,11509,"(0, 400]"
2023,3,SAN JUAN,4.5,1048,"(0, 400]"
2023,3,SAN JUAN,6.0,242,"(0, 400]"
2023,3,SAN JUAN,6.4,3282,"(0, 400]"
2023,3,SAN JUAN,7.5,86,"(0, 400]"
2023,3,SAN JUAN,9.0,9292,"(0, 400]"
2023,3,SAN JUAN,10.0,9,"(0, 400]"
2023,3,SAN JUAN,10.1,3495,"(0, 400]"
2023,3,SAN JUAN,12.3,935,"(0, 400]"
2023,3,SAN JUAN,16.0,10727,"(0, 400]"
2023,3,SAN JUAN,20.5,902,"(0, 400]"
2023,3,SAN JUAN,25.0,724,"(0, 400]"
2023,3,SAN JUAN,25.1,339,"(0, 400]"
2023,3,SAN JUAN,31.0,10448,"(0, 400]"
2023,3,SAN JUAN,50.1,19331,"(0, 400]"
2023,3,SAN JUAN,61.0,1,"(0, 400]"
2023,3,SAN JUAN,100.1,1142,"(0, 400]"
2023,3,SAN JUAN,320.0,467,"(0, 400]"
2023,3,SAN JUAN,512.0,3,"(400, 800]"
2023,3,SAN JUAN,640.0,66,"(400, 800]"
2023,3,SAN LUIS,0.256,8484,"(0, 400]"
2023,3,SAN LUIS,0.512,59,"(0, 400]"
2023,3,SAN LUIS,0.75,1,"(0, 400]"
2023,3,SAN LUIS,1.0,163,"(0, 400]"
2023,3,SAN LUIS,1.2,465,"(0, 400]"
2023,3,SAN LUIS,2.2,491,"(0, 400]"
2023,3,SAN LUIS,3.2,2773,"(0, 400]"
2023,3,SAN LUIS,4.0,1418,"(0, 400]"
2023,3,SAN LUIS,4.5,1,"(0, 400]"
2023,3,SAN LUIS,6.0,343,"(0, 400]"
2023,3,SAN LUIS,6.4,6372,"(0, 400]"
2023,3,SAN LUIS,7.5,4,"(0, 400]"
2023,3,SAN LUIS,9.0,2622,"(0, 400]"
2023,3,SAN LUIS,10.0,112,"(0, 400]"
2023,3,SAN LUIS,10.1,21080,"(0, 400]"
2023,3,SAN LUIS,12.3,7604,"(0, 400]"
2023,3,SAN LUIS,16.0,1836,"(0, 400]"
2023,3,SAN LUIS,20.5,1486,"(0, 400]"
2023,3,SAN LUIS,25.1,74779,"(0, 400]"
2023,3,SAN LUIS,31.0,137,"(0, 400]"
2023,3,SAN LUIS,41.0,35,"(0, 400]"
2023,3,SAN LUIS,47.0,3,"(0, 400]"
2023,3,SAN LUIS,50.1,4892,"(0, 400]"
2023,3,SAN LUIS,100.1,1244,"(0, 400]"
2023,3,SAN LUIS,320.0,469,"(0, 400]"
2023,3,SAN LUIS,512.0,25,"(400, 800]"
2023,3,SAN LUIS,640.0,275,"(400, 800]"
2023,3,SAN LUIS,1024.0,11743,"(800, 1200]"
2023,3,SANTA CRUZ,0.375,4,"(0, 400]"
2023,3,SANTA CRUZ,0.512,26,"(0, 400]"
2023,3,SANTA CRUZ,0.75,20,"(0, 400]"
2023,3,SANTA CRUZ,1.0,218,"(0, 400]"
2023,3,SANTA CRUZ,1.2,6504,"(0, 400]"
2023,3,SANTA CRUZ,2.2,1795,"(0, 400]"
2023,3,SANTA CRUZ,3.2,2534,"(0, 400]"
2023,3,SANTA CRUZ,4.0,2001,"(0, 400]"
2023,3,SANTA CRUZ,4.5,479,"(0, 400]"
2023,3,SANTA CRUZ,6.0,1839,"(0, 400]"
2023,3,SANTA CRUZ,6.4,1964,"(0, 400]"
2023,3,SANTA CRUZ,7.5,1,"(0, 400]"
2023,3,SANTA CRUZ,9.0,2324,"(0, 400]"
2023,3,SANTA CRUZ,10.0,6,"(0, 400]"
2023,3,SANTA CRUZ,10.1,8522,"(0, 400]"
2023,3,SANTA CRUZ,12.3,1494,"(0, 400]"
2023,3,SANTA CRUZ,16.0,4271,"(0, 400]"
2023,3,SANTA CRUZ,19.0,725,"(0, 400]"
2023,3,SANTA CRUZ,20.5,3075,"(0, 400]"
2023,3,SANTA CRUZ,25.0,39,"(0, 400]"
2023,3,SANTA CRUZ,25.1,1454,"(0, 400]"
2023,3,SANTA CRUZ,31.0,2157,"(0, 400]"
2023,3,SANTA CRUZ,36.0,516,"(0, 400]"
2023,3,SANTA CRUZ,41.0,12,"(0, 400]"
2023,3,SANTA CRUZ,50.1,5419,"(0, 400]"
2023,3,SANTA CRUZ,77.0,166,"(0, 400]"
2023,3,SANTA CRUZ,100.1,422,"(0, 400]"
2023,3,SANTA FE,0.256,17806,"(0, 400]"
2023,3,SANTA FE,0.375,32,"(0, 400]"
2023,3,SANTA FE,0.512,335,"(0, 400]"
2023,3,SANTA FE,0.75,101,"(0, 400]"
2023,3,SANTA FE,1.0,5,"(0, 400]"
2023,3,SANTA FE,1.2,7169,"(0, 400]"
2023,3,SANTA FE,2.2,6232,"(0, 400]"
2023,3,SANTA FE,6.7,521,"(0, 400]"
2023,3,SANTA FE,3.2,25331,"(0, 400]"
2023,3,SANTA FE,4.0,172,"(0, 400]"
2023,3,SANTA FE,4.5,5288,"(0, 400]"
2023,3,SANTA FE,6.0,20053,"(0, 400]"
2023,3,SANTA FE,6.4,28300,"(0, 400]"
2023,3,SANTA FE,7.5,5844,"(0, 400]"
2023,3,SANTA FE,9.0,11566,"(0, 400]"
2023,3,SANTA FE,10.0,1440,"(0, 400]"
2023,3,SANTA FE,10.1,149861,"(0, 400]"
2023,3,SANTA FE,12.3,1123,"(0, 400]"
2023,3,SANTA FE,14.0,75,"(0, 400]"
2023,3,SANTA FE,16.0,22896,"(0, 400]"
2023,3,SANTA FE,17.0,33,"(0, 400]"
2023,3,SANTA FE,19.0,8,"(0, 400]"
2023,3,SANTA FE,20.5,41354,"(0, 400]"
2023,3,SANTA FE,25.0,39,"(0, 400]"
2023,3,SANTA FE,25.1,7925,"(0, 400]"
2023,3,SANTA FE,31.0,12512,"(0, 400]"
2023,3,SANTA FE,36.0,58,"(0, 400]"
2023,3,SANTA FE,37.0,18,"(0, 400]"
2023,3,SANTA FE,39.0,2,"(0, 400]"
2023,3,SANTA FE,41.0,2015,"(0, 400]"
2023,3,SANTA FE,50.1,157880,"(0, 400]"
2023,3,SANTA FE,50.25,4,"(0, 400]"
2023,3,SANTA FE,61.0,303,"(0, 400]"
2023,3,SANTA FE,77.0,51,"(0, 400]"
2023,3,SANTA FE,81.0,3422,"(0, 400]"
2023,3,SANTA FE,97.0,1,"(0, 400]"
2023,3,SANTA FE,100.0,30,"(0, 400]"
2023,3,SANTA FE,100.1,198040,"(0, 400]"
2023,3,SANTA FE,122.0,852,"(0, 400]"
2023,3,SANTA FE,145.0,1,"(0, 400]"
2023,3,SANTA FE,155.0,1499,"(0, 400]"
2023,3,SANTA FE,203.0,9810,"(0, 400]"
2023,3,SANTA FE,256.0,492,"(0, 400]"
2023,3,SANTA FE,320.0,143541,"(0, 400]"
2023,3,SANTA FE,450.0,2041,"(400, 800]"
2023,3,SANTA FE,473.0,1,"(400, 800]"
2023,3,SANTA FE,512.0,10896,"(400, 800]"
2023,3,SANTA FE,640.0,2582,"(400, 800]"
2023,3,SANTA FE,768.0,1,"(400, 800]"
2023,3,SANTA FE,850.0,14,"(800, 1200]"
2023,3,SANTA FE,1024.0,777,"(800, 1200]"
2023,3,SANTIAGO DEL ESTERO,0.256,950,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,0.375,2,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,0.512,39,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,0.75,139,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,1.0,908,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,1.2,291,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,2.0,307,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,2.2,381,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,3.2,5459,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,4.5,1220,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,6.0,410,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,6.4,7323,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,7.5,352,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,9.0,87,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,10.1,54064,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,12.3,21206,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,16.0,367,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,20.5,6883,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,25.1,17,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,31.0,789,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,41.0,41,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,50.1,2961,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,61.0,1,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,100.1,8350,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,320.0,8531,"(0, 400]"
2023,3,SANTIAGO DEL ESTERO,512.0,793,"(400, 800]"
2023,3,SANTIAGO DEL ESTERO,640.0,41,"(400, 800]"
2023,3,SANTIAGO DEL ESTERO,1024.0,16,"(800, 1200]"
2023,3,TIERRA DEL FUEGO,0.256,5020,"(0, 400]"
2023,3,TIERRA DEL FUEGO,0.512,11,"(0, 400]"
2023,3,TIERRA DEL FUEGO,0.75,11,"(0, 400]"
2023,3,TIERRA DEL FUEGO,1.0,318,"(0, 400]"
2023,3,TIERRA DEL FUEGO,1.2,516,"(0, 400]"
2023,3,TIERRA DEL FUEGO,2.2,2,"(0, 400]"
2023,3,TIERRA DEL FUEGO,3.2,3,"(0, 400]"
2023,3,TIERRA DEL FUEGO,4.0,3740,"(0, 400]"
2023,3,TIERRA DEL FUEGO,4.5,1872,"(0, 400]"
2023,3,TIERRA DEL FUEGO,6.0,420,"(0, 400]"
2023,3,TIERRA DEL FUEGO,6.4,4513,"(0, 400]"
2023,3,TIERRA DEL FUEGO,9.0,8305,"(0, 400]"
2023,3,TIERRA DEL FUEGO,10.0,4,"(0, 400]"
2023,3,TIERRA DEL FUEGO,10.1,4422,"(0, 400]"
2023,3,TIERRA DEL FUEGO,12.3,11215,"(0, 400]"
2023,3,TIERRA DEL FUEGO,16.0,8738,"(0, 400]"
2023,3,TIERRA DEL FUEGO,19.0,228,"(0, 400]"
2023,3,TIERRA DEL FUEGO,20.5,203,"(0, 400]"
2023,3,TIERRA DEL FUEGO,25.0,998,"(0, 400]"
2023,3,TIERRA DEL FUEGO,25.1,3915,"(0, 400]"
2023,3,TIERRA DEL FUEGO,31.0,272,"(0, 400]"
2023,3,TIERRA DEL FUEGO,36.0,254,"(0, 400]"
2023,3,TIERRA DEL FUEGO,41.0,114,"(0, 400]"
2023,3,TIERRA DEL FUEGO,50.1,2682,"(0, 400]"
2023,3,TIERRA DEL FUEGO,61.0,60,"(0, 400]"
2023,3,TIERRA DEL FUEGO,100.1,294,"(0, 400]"
2023,3,TIERRA DEL FUEGO,155.0,28,"(0, 400]"
2023,3,TIERRA DEL FUEGO,203.0,1,"(0, 400]"
2023,3,TIERRA DEL FUEGO,320.0,570,"(0, 400]"
2023,3,TIERRA DEL FUEGO,450.0,1,"(400, 800]"
2023,3,TIERRA DEL FUEGO,1075.0,1,"(800, 1200]"
2023,3,TUCUMÁN,0.256,671,"(0, 400]"
2023,3,TUCUMÁN,0.512,19,"(0, 400]"
2023,3,TUCUMÁN,0.75,20,"(0, 400]"
2023,3,TUCUMÁN,1.2,1236,"(0, 400]"
2023,3,TUCUMÁN,2.2,118,"(0, 400]"
2023,3,TUCUMÁN,3.2,5861,"(0, 400]"
2023,3,TUCUMÁN,4.0,2271,"(0, 400]"
2023,3,TUCUMÁN,4.5,448,"(0, 400]"
2023,3,TUCUMÁN,6.0,1013,"(0, 400]"
2023,3,TUCUMÁN,6.4,10667,"(0, 400]"
2023,3,TUCUMÁN,7.5,146,"(0, 400]"
2023,3,TUCUMÁN,9.0,146,"(0, 400]"
2023,3,TUCUMÁN,10.0,2,"(0, 400]"
2023,3,TUCUMÁN,10.1,24732,"(0, 400]"
2023,3,TUCUMÁN,12.3,13218,"(0, 400]"
2023,3,TUCUMÁN,14.0,1,"(0, 400]"
2023,3,TUCUMÁN,16.0,2439,"(0, 400]"
2023,3,TUCUMÁN,20.5,9865,"(0, 400]"
2023,3,TUCUMÁN,23.0,1,"(0, 400]"
2023,3,TUCUMÁN,25.0,537,"(0, 400]"
2023,3,TUCUMÁN,25.1,84,"(0, 400]"
2023,3,TUCUMÁN,31.0,1011,"(0, 400]"
2023,3,TUCUMÁN,36.0,12,"(0, 400]"
2023,3,TUCUMÁN,41.0,2,"(0, 400]"
2023,3,TUCUMÁN,50.1,76119,"(0, 400]"
2023,3,TUCUMÁN,61.0,1,"(0, 400]"
2023,3,TUCUMÁN,100.1,70315,"(0, 400]"
2023,3,TUCUMÁN,165.0,1,"(0, 400]"
2023,3,TUCUMÁN,203.0,3,"(0, 400]"
2023,3,TUCUMÁN,320.0,41218,"(0, 400]"
2023,3,TUCUMÁN,512.0,3460,"(400, 800]"
2023,3,TUCUMÁN,640.0,887,"(400, 800]"
2023,3,TUCUMÁN,700.0,5,"(400, 800]"
2023,3,TUCUMÁN,1024.0,28,"(800, 1200]"
2023,2,BUENOS AIRES,0.256,125147,"(0, 400]"
2023,2,BUENOS AIRES,0.375,18,"(0, 400]"
2023,2,BUENOS AIRES,0.512,25815,"(0, 400]"
2023,2,BUENOS AIRES,0.75,169,"(0, 400]"
2023,2,BUENOS AIRES,1.0,4611,"(0, 400]"
2023,2,BUENOS AIRES,1.2,17899,"(0, 400]"
2023,2,BUENOS AIRES,2.0,141,"(0, 400]"
2023,2,BUENOS AIRES,2.2,19520,"(0, 400]"
2023,2,BUENOS AIRES,6.7,21,"(0, 400]"
2023,2,BUENOS AIRES,3.2,43554,"(0, 400]"
2023,2,BUENOS AIRES,4.0,41735,"(0, 400]"
2023,2,BUENOS AIRES,4.5,13365,"(0, 400]"
2023,2,BUENOS AIRES,5.0,83,"(0, 400]"
2023,2,BUENOS AIRES,6.0,27327,"(0, 400]"
2023,2,BUENOS AIRES,6.4,75439,"(0, 400]"
2023,2,BUENOS AIRES,7.5,11286,"(0, 400]"
2023,2,BUENOS AIRES,8.0,53,"(0, 400]"
2023,2,BUENOS AIRES,9.0,63826,"(0, 400]"
2023,2,BUENOS AIRES,10.0,688,"(0, 400]"
2023,2,BUENOS AIRES,10.1,157372,"(0, 400]"
2023,2,BUENOS AIRES,12.0,10,"(0, 400]"
2023,2,BUENOS AIRES,12.3,21114,"(0, 400]"
2023,2,BUENOS AIRES,14.0,238,"(0, 400]"
2023,2,BUENOS AIRES,15.0,149,"(0, 400]"
2023,2,BUENOS AIRES,16.0,94414,"(0, 400]"
2023,2,BUENOS AIRES,17.0,231,"(0, 400]"
2023,2,BUENOS AIRES,18.0,2,"(0, 400]"
2023,2,BUENOS AIRES,19.0,1080,"(0, 400]"
2023,2,BUENOS AIRES,20.5,124540,"(0, 400]"
2023,2,BUENOS AIRES,22.0,2,"(0, 400]"
2023,2,BUENOS AIRES,23.0,1,"(0, 400]"
2023,2,BUENOS AIRES,24.0,20,"(0, 400]"
2023,2,BUENOS AIRES,25.0,106,"(0, 400]"
2023,2,BUENOS AIRES,25.1,42701,"(0, 400]"
2023,2,BUENOS AIRES,31.0,782651,"(0, 400]"
2023,2,BUENOS AIRES,32.0,1611,"(0, 400]"
2023,2,BUENOS AIRES,34.0,16,"(0, 400]"
2023,2,BUENOS AIRES,36.0,1373,"(0, 400]"
2023,2,BUENOS AIRES,37.0,30,"(0, 400]"
2023,2,BUENOS AIRES,41.0,5574,"(0, 400]"
2023,2,BUENOS AIRES,45.0,9,"(0, 400]"
2023,2,BUENOS AIRES,49.0,659,"(0, 400]"
2023,2,BUENOS AIRES,50.0,1,"(0, 400]"
2023,2,BUENOS AIRES,50.1,504344,"(0, 400]"
2023,2,BUENOS AIRES,50.25,1,"(0, 400]"
2023,2,BUENOS AIRES,56.0,255,"(0, 400]"
2023,2,BUENOS AIRES,60.0,59,"(0, 400]"
2023,2,BUENOS AIRES,61.0,75495,"(0, 400]"
2023,2,BUENOS AIRES,62.0,78,"(0, 400]"
2023,2,BUENOS AIRES,66.0,90,"(0, 400]"
2023,2,BUENOS AIRES,71.0,7238,"(0, 400]"
2023,2,BUENOS AIRES,77.0,1599,"(0, 400]"
2023,2,BUENOS AIRES,81.0,9092,"(0, 400]"
2023,2,BUENOS AIRES,90.0,16,"(0, 400]"
2023,2,BUENOS AIRES,91.0,3,"(0, 400]"
2023,2,BUENOS AIRES,100.1,865122,"(0, 400]"
2023,2,BUENOS AIRES,109.0,14,"(0, 400]"
2023,2,BUENOS AIRES,122.0,496,"(0, 400]"
2023,2,BUENOS AIRES,126.0,2,"(0, 400]"
2023,2,BUENOS AIRES,155.0,484778,"(0, 400]"
2023,2,BUENOS AIRES,164.0,1211,"(0, 400]"
2023,2,BUENOS AIRES,203.0,7739,"(0, 400]"
2023,2,BUENOS AIRES,212.0,3,"(0, 400]"
2023,2,BUENOS AIRES,220.0,1,"(0, 400]"
2023,2,BUENOS AIRES,246.0,938,"(0, 400]"
2023,2,BUENOS AIRES,250.0,41,"(0, 400]"
2023,2,BUENOS AIRES,256.0,258,"(0, 400]"
2023,2,BUENOS AIRES,270.0,15,"(0, 400]"
2023,2,BUENOS AIRES,320.0,1060257,"(0, 400]"
2023,2,BUENOS AIRES,325.0,27,"(0, 400]"
2023,2,BUENOS AIRES,450.0,965,"(400, 800]"
2023,2,BUENOS AIRES,500.0,5,"(400, 800]"
2023,2,BUENOS AIRES,512.0,149680,"(400, 800]"
2023,2,BUENOS AIRES,520.0,663,"(400, 800]"
2023,2,BUENOS AIRES,640.0,12163,"(400, 800]"
2023,2,BUENOS AIRES,850.0,563,"(800, 1200]"
2023,2,BUENOS AIRES,1024.0,156691,"(800, 1200]"
2023,2,CAPITAL FEDERAL,0.375,31,"(0, 400]"
2023,2,CAPITAL FEDERAL,0.512,451,"(0, 400]"
2023,2,CAPITAL FEDERAL,0.75,34,"(0, 400]"
2023,2,CAPITAL FEDERAL,1.0,1307,"(0, 400]"
2023,2,CAPITAL FEDERAL,1.2,4111,"(0, 400]"
2023,2,CAPITAL FEDERAL,2.2,249,"(0, 400]"
2023,2,CAPITAL FEDERAL,3.2,3971,"(0, 400]"
2023,2,CAPITAL FEDERAL,4.0,11975,"(0, 400]"
2023,2,CAPITAL FEDERAL,4.5,994,"(0, 400]"
2023,2,CAPITAL FEDERAL,6.0,3547,"(0, 400]"
2023,2,CAPITAL FEDERAL,6.4,9017,"(0, 400]"
2023,2,CAPITAL FEDERAL,7.5,7,"(0, 400]"
2023,2,CAPITAL FEDERAL,9.0,16864,"(0, 400]"
2023,2,CAPITAL FEDERAL,10.0,3,"(0, 400]"
2023,2,CAPITAL FEDERAL,10.1,34541,"(0, 400]"
2023,2,CAPITAL FEDERAL,12.0,5,"(0, 400]"
2023,2,CAPITAL FEDERAL,12.3,92,"(0, 400]"
2023,2,CAPITAL FEDERAL,16.0,29730,"(0, 400]"
2023,2,CAPITAL FEDERAL,17.0,5,"(0, 400]"
2023,2,CAPITAL FEDERAL,20.5,7537,"(0, 400]"
2023,2,CAPITAL FEDERAL,22.0,1,"(0, 400]"
2023,2,CAPITAL FEDERAL,25.1,433,"(0, 400]"
2023,2,CAPITAL FEDERAL,31.0,58579,"(0, 400]"
2023,2,CAPITAL FEDERAL,36.0,24,"(0, 400]"
2023,2,CAPITAL FEDERAL,41.0,238,"(0, 400]"
2023,2,CAPITAL FEDERAL,50.1,66357,"(0, 400]"
2023,2,CAPITAL FEDERAL,56.0,1,"(0, 400]"
2023,2,CAPITAL FEDERAL,61.0,17314,"(0, 400]"
2023,2,CAPITAL FEDERAL,67.0,1,"(0, 400]"
2023,2,CAPITAL FEDERAL,71.0,3,"(0, 400]"
2023,2,CAPITAL FEDERAL,77.0,1091,"(0, 400]"
2023,2,CAPITAL FEDERAL,81.0,11,"(0, 400]"
2023,2,CAPITAL FEDERAL,100.1,375600,"(0, 400]"
2023,2,CAPITAL FEDERAL,120.0,1,"(0, 400]"
2023,2,CAPITAL FEDERAL,122.0,30,"(0, 400]"
2023,2,CAPITAL FEDERAL,126.0,3,"(0, 400]"
2023,2,CAPITAL FEDERAL,131.0,1,"(0, 400]"
2023,2,CAPITAL FEDERAL,155.0,147085,"(0, 400]"
2023,2,CAPITAL FEDERAL,164.0,5,"(0, 400]"
2023,2,CAPITAL FEDERAL,203.0,3301,"(0, 400]"
2023,2,CAPITAL FEDERAL,225.0,1,"(0, 400]"
2023,2,CAPITAL FEDERAL,234.0,1,"(0, 400]"
2023,2,CAPITAL FEDERAL,256.0,1442,"(0, 400]"
2023,2,CAPITAL FEDERAL,300.0,1,"(0, 400]"
2023,2,CAPITAL FEDERAL,320.0,553467,"(0, 400]"
2023,2,CAPITAL FEDERAL,330.0,2,"(0, 400]"
2023,2,CAPITAL FEDERAL,450.0,3,"(400, 800]"
2023,2,CAPITAL FEDERAL,512.0,86440,"(400, 800]"
2023,2,CAPITAL FEDERAL,640.0,372,"(400, 800]"
2023,2,CAPITAL FEDERAL,768.0,1,"(400, 800]"
2023,2,CAPITAL FEDERAL,850.0,1,"(800, 1200]"
2023,2,CAPITAL FEDERAL,1024.0,68405,"(800, 1200]"
2023,2,CATAMARCA,0.256,70,"(0, 400]"
2023,2,CATAMARCA,0.512,34,"(0, 400]"
2023,2,CATAMARCA,0.75,37,"(0, 400]"
2023,2,CATAMARCA,1.2,176,"(0, 400]"
2023,2,CATAMARCA,2.2,115,"(0, 400]"
2023,2,CATAMARCA,3.2,1644,"(0, 400]"
2023,2,CATAMARCA,4.5,1,"(0, 400]"
2023,2,CATAMARCA,6.0,332,"(0, 400]"
2023,2,CATAMARCA,6.4,780,"(0, 400]"
2023,2,CATAMARCA,10.1,3424,"(0, 400]"
2023,2,CATAMARCA,12.3,31,"(0, 400]"
2023,2,CATAMARCA,16.0,1901,"(0, 400]"
2023,2,CATAMARCA,20.5,2272,"(0, 400]"
2023,2,CATAMARCA,25.0,914,"(0, 400]"
2023,2,CATAMARCA,25.1,47,"(0, 400]"
2023,2,CATAMARCA,31.0,861,"(0, 400]"
2023,2,CATAMARCA,50.1,35211,"(0, 400]"
2023,2,CATAMARCA,100.1,17716,"(0, 400]"
2023,2,CATAMARCA,203.0,42,"(0, 400]"
2023,2,CATAMARCA,320.0,8099,"(0, 400]"
2023,2,CATAMARCA,512.0,372,"(400, 800]"
2023,2,CATAMARCA,640.0,834,"(400, 800]"
2023,2,CATAMARCA,1024.0,20,"(800, 1200]"
2023,2,CHACO,0.256,3816,"(0, 400]"
2023,2,CHACO,0.512,234,"(0, 400]"
2023,2,CHACO,0.75,2,"(0, 400]"
2023,2,CHACO,1.2,416,"(0, 400]"
2023,2,CHACO,2.2,780,"(0, 400]"
2023,2,CHACO,3.2,2925,"(0, 400]"
2023,2,CHACO,4.0,167,"(0, 400]"
2023,2,CHACO,4.5,385,"(0, 400]"
2023,2,CHACO,6.0,5115,"(0, 400]"
2023,2,CHACO,6.4,4784,"(0, 400]"
2023,2,CHACO,7.5,106,"(0, 400]"
2023,2,CHACO,9.0,700,"(0, 400]"
2023,2,CHACO,10.0,1,"(0, 400]"
2023,2,CHACO,10.1,8237,"(0, 400]"
2023,2,CHACO,12.3,137,"(0, 400]"
2023,2,CHACO,16.0,3421,"(0, 400]"
2023,2,CHACO,20.5,1975,"(0, 400]"
2023,2,CHACO,25.1,3435,"(0, 400]"
2023,2,CHACO,31.0,2294,"(0, 400]"
2023,2,CHACO,36.0,19,"(0, 400]"
2023,2,CHACO,50.1,33117,"(0, 400]"
2023,2,CHACO,100.1,55941,"(0, 400]"
2023,2,CHACO,122.0,650,"(0, 400]"
2023,2,CHACO,203.0,1053,"(0, 400]"
2023,2,CHACO,256.0,222,"(0, 400]"
2023,2,CHACO,320.0,23172,"(0, 400]"
2023,2,CHACO,512.0,1610,"(400, 800]"
2023,2,CHACO,640.0,679,"(400, 800]"
2023,2,CHACO,1024.0,150,"(800, 1200]"
2023,2,CHUBUT,0.256,16640,"(0, 400]"
