Año,Trimestre,Provincia,Velocidad,Accesos,Velocidad_bins
2024,1,RÍO NEGRO,0.512,36,"(0, 10]"
2024,1,RÍO NEGRO,0.75,75,"(0, 10]"
2024,1,RÍO NEGRO,1.0,501,"(0, 10]"
2024,1,RÍO NEGRO,1.2,534,"(0, 10]"
2024,1,RÍO NEGRO,2.2,677,"(0, 10]"
2024,1,RÍO NEGRO,3.2,5428,"(0, 10]"
2024,1,RÍO NEGRO,4.0,7796,"(0, 10]"
2024,1,RÍO NEGRO,4.5,727,"(0, 10]"
2024,1,RÍO NEGRO,6.0,2135,"(0, 10]"
2024,1,RÍO NEGRO,6.4,8737,"(0, 10]"
2024,1,RÍO NEGRO,9.0,11085,"(0, 10]"
2024,1,RÍO NEGRO,10.0,1,"(0, 10]"
2024,1,RÍO NEGRO,10.1,6555,"(10, 20]"
2024,1,RÍO NEGRO,12.0,18,"(10, 20]"
2024,1,RÍO NEGRO,12.3,1640,"(10, 20]"
2024,1,RÍO NEGRO,16.0,9894,"(10, 20]"
2024,1,RÍO NEGRO,19.0,3,"(10, 20]"
2024,1,RÍO NEGRO,20.5,5636,"(20, 30]"
2024,1,RÍO NEGRO,25.1,7618,"(20, 30]"
2024,1,RÍO NEGRO,31.0,16244,"(30, 40]"
2024,1,RÍO NEGRO,36.0,2,"(30, 40]"
2024,1,RÍO NEGRO,41.0,33,"(40, 50]"
2024,1,RÍO NEGRO,50.1,16821,"(50, 60]"
2024,1,RÍO NEGRO,61.0,259,"(60, 70]"
2024,1,RÍO NEGRO,81.0,268,"(80, 90]"
2024,1,RÍO NEGRO,91.0,10057,"(90, 100]"
2024,1,RÍO NEGRO,100.1,22385,"(100, 110]"
2024,1,RÍO NEGRO,122.0,233,"(120, 130]"
2024,1,RÍO NEGRO,125.0,34,"(120, 130]"
2024,1,RÍO NEGRO,155.0,33,"(150, 160]"
2024,1,RÍO NEGRO,200.0,463,"(190, 200]"
2024,1,RÍO NEGRO,203.0,26,"(200, 210]"
2024,1,RÍO NEGRO,,306,
2024,1,RÍO NEGRO,,17629,
2024,1,RÍO NEGRO,,115,
2024,1,RÍO NEGRO,,971,
2024,1,RÍO NEGRO,,40,
2024,1,RÍO NEGRO,,89,
2024,1,RÍO NEGRO,,110,
2024,1,RÍO NEGRO,,228,
2024,1,SALTA,0.256,6646,"(0, 10]"
2024,1,SALTA,0.512,41,"(0, 10]"
2024,1,SALTA,0.75,73,"(0, 10]"
2024,1,SALTA,1.0,1,"(0, 10]"
2024,1,SALTA,1.2,925,"(0, 10]"
2024,1,SALTA,2.2,1538,"(0, 10]"
2024,1,SALTA,3.2,5731,"(0, 10]"
2024,1,SALTA,4.0,8,"(0, 10]"
2024,1,SALTA,4.5,8365,"(0, 10]"
2024,1,SALTA,6.0,4873,"(0, 10]"
2024,1,SALTA,6.4,6837,"(0, 10]"
2024,1,SALTA,7.5,330,"(0, 10]"
2024,1,SALTA,9.0,6869,"(0, 10]"
2024,1,SALTA,10.1,57331,"(10, 20]"
2024,1,SALTA,12.3,88,"(10, 20]"
2024,1,SALTA,16.0,1392,"(10, 20]"
2024,1,SALTA,19.0,4,"(10, 20]"
2024,1,SALTA,20.5,1707,"(20, 30]"
2024,1,SALTA,25.1,2,"(20, 30]"
2024,1,SALTA,28.0,1,"(20, 30]"
2024,1,SALTA,31.0,75,"(30, 40]"
2024,1,SALTA,50.1,29271,"(50, 60]"
2024,1,SALTA,81.0,50,"(80, 90]"
2024,1,SALTA,100.1,38867,"(100, 110]"
2024,1,SALTA,122.0,35,"(120, 130]"
2024,1,SALTA,203.0,1,"(200, 210]"
2024,1,SALTA,,521,
2024,1,SALTA,,28286,
2024,1,SALTA,,47,
2024,1,SALTA,,1664,
2024,1,SALTA,,890,
2024,1,SALTA,,36,
2024,1,SALTA,,1,
2024,1,SALTA,,355,
2024,1,SAN JUAN,0.256,22755,"(0, 10]"
2024,1,SAN JUAN,0.512,21,"(0, 10]"
2024,1,SAN JUAN,0.75,3,"(0, 10]"
2024,1,SAN JUAN,1.0,723,"(0, 10]"
2024,1,SAN JUAN,1.2,1298,"(0, 10]"
2024,1,SAN JUAN,2.2,606,"(0, 10]"
2024,1,SAN JUAN,3.2,4403,"(0, 10]"
2024,1,SAN JUAN,4.0,11509,"(0, 10]"
2024,1,SAN JUAN,4.5,251,"(0, 10]"
2024,1,SAN JUAN,6.0,309,"(0, 10]"
2024,1,SAN JUAN,6.4,4967,"(0, 10]"
2024,1,SAN JUAN,7.5,86,"(0, 10]"
2024,1,SAN JUAN,9.0,9157,"(0, 10]"
2024,1,SAN JUAN,10.0,9,"(0, 10]"
2024,1,SAN JUAN,10.1,3778,"(10, 20]"
2024,1,SAN JUAN,12.3,799,"(10, 20]"
2024,1,SAN JUAN,16.0,9836,"(10, 20]"
2024,1,SAN JUAN,20.5,962,"(20, 30]"
2024,1,SAN JUAN,25.0,627,"(20, 30]"
2024,1,SAN JUAN,25.1,339,"(20, 30]"
2024,1,SAN JUAN,31.0,10448,"(30, 40]"
2024,1,SAN JUAN,50.1,18638,"(50, 60]"
2024,1,SAN JUAN,61.0,1,"(60, 70]"
2024,1,SAN JUAN,100.1,3254,"(100, 110]"
2024,1,SAN JUAN,,1790,
2024,1,SAN JUAN,,6,
2024,1,SAN JUAN,,91,
2024,1,SAN LUIS,0.256,5968,"(0, 10]"
2024,1,SAN LUIS,0.512,59,"(0, 10]"
2024,1,SAN LUIS,0.75,1,"(0, 10]"
2024,1,SAN LUIS,1.0,163,"(0, 10]"
2024,1,SAN LUIS,1.2,465,"(0, 10]"
2024,1,SAN LUIS,2.2,491,"(0, 10]"
2024,1,SAN LUIS,3.2,2772,"(0, 10]"
2024,1,SAN LUIS,4.0,1418,"(0, 10]"
2024,1,SAN LUIS,4.5,2,"(0, 10]"
2024,1,SAN LUIS,6.0,347,"(0, 10]"
2024,1,SAN LUIS,6.4,6288,"(0, 10]"
2024,1,SAN LUIS,7.5,3,"(0, 10]"
2024,1,SAN LUIS,9.0,2622,"(0, 10]"
2024,1,SAN LUIS,10.0,49,"(0, 10]"
2024,1,SAN LUIS,10.1,21080,"(10, 20]"
2024,1,SAN LUIS,12.3,5632,"(10, 20]"
2024,1,SAN LUIS,16.0,1836,"(10, 20]"
2024,1,SAN LUIS,20.5,1485,"(20, 30]"
2024,1,SAN LUIS,25.1,70721,"(20, 30]"
2024,1,SAN LUIS,31.0,136,"(30, 40]"
2024,1,SAN LUIS,41.0,35,"(40, 50]"
2024,1,SAN LUIS,50.1,7623,"(50, 60]"
2024,1,SAN LUIS,100.1,1983,"(100, 110]"
2024,1,SAN LUIS,,740,
2024,1,SAN LUIS,,29,
2024,1,SAN LUIS,,495,
2024,1,SAN LUIS,,2,
2024,1,SAN LUIS,,23645,
2024,1,SANTA CRUZ,0.256,33803,"(0, 10]"
2024,1,SANTA CRUZ,0.375,4,"(0, 10]"
2024,1,SANTA CRUZ,0.512,26,"(0, 10]"
2024,1,SANTA CRUZ,0.75,20,"(0, 10]"
2024,1,SANTA CRUZ,1.0,218,"(0, 10]"
2024,1,SANTA CRUZ,1.2,209,"(0, 10]"
2024,1,SANTA CRUZ,2.2,724,"(0, 10]"
2024,1,SANTA CRUZ,3.2,1259,"(0, 10]"
2024,1,SANTA CRUZ,4.0,2001,"(0, 10]"
2024,1,SANTA CRUZ,4.5,504,"(0, 10]"
2024,1,SANTA CRUZ,6.0,1272,"(0, 10]"
2024,1,SANTA CRUZ,6.4,2004,"(0, 10]"
2024,1,SANTA CRUZ,7.5,1,"(0, 10]"
2024,1,SANTA CRUZ,9.0,2360,"(0, 10]"
2024,1,SANTA CRUZ,10.0,4,"(0, 10]"
2024,1,SANTA CRUZ,10.1,7212,"(10, 20]"
2024,1,SANTA CRUZ,12.3,251,"(10, 20]"
2024,1,SANTA CRUZ,16.0,6224,"(10, 20]"
2024,1,SANTA CRUZ,19.0,1,"(10, 20]"
2024,1,SANTA CRUZ,20.5,706,"(20, 30]"
2024,1,SANTA CRUZ,25.0,31,"(20, 30]"
2024,1,SANTA CRUZ,25.1,1454,"(20, 30]"
2024,1,SANTA CRUZ,31.0,5592,"(30, 40]"
2024,1,SANTA CRUZ,36.0,1139,"(30, 40]"
2024,1,SANTA CRUZ,41.0,3,"(40, 50]"
2024,1,SANTA CRUZ,50.1,7710,"(50, 60]"
2024,1,SANTA CRUZ,77.0,3117,"(70, 80]"
2024,1,SANTA CRUZ,100.1,1386,"(100, 110]"
2024,1,SANTA CRUZ,155.0,587,"(150, 160]"
2024,1,SANTA CRUZ,203.0,102,"(200, 210]"
2024,1,SANTA CRUZ,,142,
2024,1,SANTA CRUZ,,142,
2024,1,SANTA FE,0.256,16168,"(0, 10]"
2024,1,SANTA FE,0.375,32,"(0, 10]"
2024,1,SANTA FE,0.512,335,"(0, 10]"
2024,1,SANTA FE,0.75,101,"(0, 10]"
2024,1,SANTA FE,1.0,5,"(0, 10]"
2024,1,SANTA FE,1.2,6412,"(0, 10]"
2024,1,SANTA FE,2.2,6337,"(0, 10]"
2024,1,SANTA FE,6.7,472,"(0, 10]"
2024,1,SANTA FE,3.2,22748,"(0, 10]"
2024,1,SANTA FE,4.0,164,"(0, 10]"
2024,1,SANTA FE,4.5,5400,"(0, 10]"
2024,1,SANTA FE,6.0,17998,"(0, 10]"
2024,1,SANTA FE,6.4,23175,"(0, 10]"
2024,1,SANTA FE,7.5,4114,"(0, 10]"
2024,1,SANTA FE,9.0,10561,"(0, 10]"
2024,1,SANTA FE,10.0,1464,"(0, 10]"
2024,1,SANTA FE,10.1,136891,"(10, 20]"
2024,1,SANTA FE,12.3,1200,"(10, 20]"
2024,1,SANTA FE,14.0,75,"(10, 20]"
2024,1,SANTA FE,16.0,25445,"(10, 20]"
2024,1,SANTA FE,17.0,31,"(10, 20]"
2024,1,SANTA FE,19.0,8,"(10, 20]"
2024,1,SANTA FE,20.5,31836,"(20, 30]"
2024,1,SANTA FE,25.0,39,"(20, 30]"
2024,1,SANTA FE,25.1,12483,"(20, 30]"
2024,1,SANTA FE,31.0,16119,"(30, 40]"
2024,1,SANTA FE,36.0,41,"(30, 40]"
2024,1,SANTA FE,37.0,18,"(30, 40]"
2024,1,SANTA FE,41.0,5817,"(40, 50]"
2024,1,SANTA FE,50.1,179739,"(50, 60]"
2024,1,SANTA FE,50.25,4,"(50, 60]"
2024,1,SANTA FE,61.0,1892,"(60, 70]"
2024,1,SANTA FE,66.0,1,"(60, 70]"
2024,1,SANTA FE,71.0,180,"(70, 80]"
2024,1,SANTA FE,77.0,88,"(70, 80]"
2024,1,SANTA FE,81.0,3215,"(80, 90]"
2024,1,SANTA FE,97.0,1,"(90, 100]"
2024,1,SANTA FE,100.0,30,"(90, 100]"
2024,1,SANTA FE,100.1,210827,"(100, 110]"
2024,1,SANTA FE,122.0,1219,"(120, 130]"
2024,1,SANTA FE,145.0,1,"(140, 150]"
2024,1,SANTA FE,155.0,1621,"(150, 160]"
2024,1,SANTA FE,203.0,10211,"(200, 210]"
2024,1,SANTA FE,,499,
2024,1,SANTA FE,,146478,
2024,1,SANTA FE,,2046,
2024,1,SANTA FE,,1,
2024,1,SANTA FE,,9107,
2024,1,SANTA FE,,4594,
2024,1,SANTA FE,,2,
2024,1,SANTA FE,,14,
2024,1,SANTA FE,,1,
2024,1,SANTA FE,,1317,
2024,1,SANTA FE,,1,
2024,1,SANTA FE,,1,
2024,1,SANTA FE,,9,
2024,1,SANTIAGO DEL ESTERO,0.256,917,"(0, 10]"
2024,1,SANTIAGO DEL ESTERO,0.375,2,"(0, 10]"
2024,1,SANTIAGO DEL ESTERO,0.512,39,"(0, 10]"
2024,1,SANTIAGO DEL ESTERO,0.75,139,"(0, 10]"
2024,1,SANTIAGO DEL ESTERO,1.0,908,"(0, 10]"
2024,1,SANTIAGO DEL ESTERO,1.2,226,"(0, 10]"
2024,1,SANTIAGO DEL ESTERO,2.0,307,"(0, 10]"
2024,1,SANTIAGO DEL ESTERO,2.2,381,"(0, 10]"
2024,1,SANTIAGO DEL ESTERO,3.2,5230,"(0, 10]"
2024,1,SANTIAGO DEL ESTERO,4.5,1220,"(0, 10]"
2024,1,SANTIAGO DEL ESTERO,6.0,409,"(0, 10]"
2024,1,SANTIAGO DEL ESTERO,6.4,4881,"(0, 10]"
2024,1,SANTIAGO DEL ESTERO,7.5,352,"(0, 10]"
2024,1,SANTIAGO DEL ESTERO,9.0,114,"(0, 10]"
2024,1,SANTIAGO DEL ESTERO,10.1,52745,"(10, 20]"
2024,1,SANTIAGO DEL ESTERO,12.3,14787,"(10, 20]"
2024,1,SANTIAGO DEL ESTERO,16.0,241,"(10, 20]"
2024,1,SANTIAGO DEL ESTERO,20.5,9253,"(20, 30]"
2024,1,SANTIAGO DEL ESTERO,25.1,18,"(20, 30]"
2024,1,SANTIAGO DEL ESTERO,31.0,5778,"(30, 40]"
2024,1,SANTIAGO DEL ESTERO,41.0,41,"(40, 50]"
2024,1,SANTIAGO DEL ESTERO,50.1,6701,"(50, 60]"
2024,1,SANTIAGO DEL ESTERO,61.0,1,"(60, 70]"
2024,1,SANTIAGO DEL ESTERO,100.1,10229,"(100, 110]"
2024,1,SANTIAGO DEL ESTERO,,8542,
2024,1,SANTIAGO DEL ESTERO,,664,
2024,1,SANTIAGO DEL ESTERO,,183,
2024,1,SANTIAGO DEL ESTERO,,54,
2024,1,TIERRA DEL FUEGO,0.256,7121,"(0, 10]"
2024,1,TIERRA DEL FUEGO,0.512,11,"(0, 10]"
2024,1,TIERRA DEL FUEGO,0.75,11,"(0, 10]"
2024,1,TIERRA DEL FUEGO,1.0,318,"(0, 10]"
2024,1,TIERRA DEL FUEGO,1.2,516,"(0, 10]"
2024,1,TIERRA DEL FUEGO,2.2,2,"(0, 10]"
2024,1,TIERRA DEL FUEGO,3.2,3,"(0, 10]"
2024,1,TIERRA DEL FUEGO,4.0,3740,"(0, 10]"
2024,1,TIERRA DEL FUEGO,4.5,1873,"(0, 10]"
2024,1,TIERRA DEL FUEGO,6.0,430,"(0, 10]"
2024,1,TIERRA DEL FUEGO,6.4,4121,"(0, 10]"
2024,1,TIERRA DEL FUEGO,9.0,8034,"(0, 10]"
2024,1,TIERRA DEL FUEGO,10.0,4,"(0, 10]"
2024,1,TIERRA DEL FUEGO,10.1,1636,"(10, 20]"
2024,1,TIERRA DEL FUEGO,12.3,3518,"(10, 20]"
2024,1,TIERRA DEL FUEGO,16.0,8105,"(10, 20]"
2024,1,TIERRA DEL FUEGO,19.0,200,"(10, 20]"
2024,1,TIERRA DEL FUEGO,20.5,216,"(20, 30]"
2024,1,TIERRA DEL FUEGO,25.0,1280,"(20, 30]"
2024,1,TIERRA DEL FUEGO,25.1,14491,"(20, 30]"
2024,1,TIERRA DEL FUEGO,31.0,196,"(30, 40]"
2024,1,TIERRA DEL FUEGO,36.0,486,"(30, 40]"
2024,1,TIERRA DEL FUEGO,41.0,7,"(40, 50]"
2024,1,TIERRA DEL FUEGO,50.1,4035,"(50, 60]"
2024,1,TIERRA DEL FUEGO,61.0,81,"(60, 70]"
2024,1,TIERRA DEL FUEGO,100.1,415,"(100, 110]"
2024,1,TIERRA DEL FUEGO,155.0,30,"(150, 160]"
2024,1,TIERRA DEL FUEGO,203.0,3,"(200, 210]"
2024,1,TIERRA DEL FUEGO,,670,
2024,1,TIERRA DEL FUEGO,,1,
2024,1,TIERRA DEL FUEGO,,1,
2024,1,TUCUMÁN,0.256,488,"(0, 10]"
2024,1,TUCUMÁN,0.512,19,"(0, 10]"
2024,1,TUCUMÁN,0.75,20,"(0, 10]"
2024,1,TUCUMÁN,1.2,927,"(0, 10]"
2024,1,TUCUMÁN,2.2,116,"(0, 10]"
2024,1,TUCUMÁN,3.2,4696,"(0, 10]"
2024,1,TUCUMÁN,4.0,2271,"(0, 10]"
2024,1,TUCUMÁN,4.5,44,"(0, 10]"
2024,1,TUCUMÁN,6.0,1025,"(0, 10]"
2024,1,TUCUMÁN,6.4,8075,"(0, 10]"
2024,1,TUCUMÁN,7.5,146,"(0, 10]"
2024,1,TUCUMÁN,9.0,145,"(0, 10]"
2024,1,TUCUMÁN,10.0,1,"(0, 10]"
2024,1,TUCUMÁN,10.1,19626,"(10, 20]"
2024,1,TUCUMÁN,12.3,12926,"(10, 20]"
2024,1,TUCUMÁN,16.0,2031,"(10, 20]"
2024,1,TUCUMÁN,20.5,8306,"(20, 30]"
2024,1,TUCUMÁN,25.0,514,"(20, 30]"
2024,1,TUCUMÁN,25.1,84,"(20, 30]"
2024,1,TUCUMÁN,27.0,1,"(20, 30]"
2024,1,TUCUMÁN,31.0,983,"(30, 40]"
2024,1,TUCUMÁN,36.0,12,"(30, 40]"
2024,1,TUCUMÁN,41.0,2,"(40, 50]"
2024,1,TUCUMÁN,50.1,80426,"(50, 60]"
2024,1,TUCUMÁN,61.0,1,"(60, 70]"
2024,1,TUCUMÁN,91.0,1,"(90, 100]"
2024,1,TUCUMÁN,100.1,75387,"(100, 110]"
2024,1,TUCUMÁN,165.0,1,"(160, 170]"
2024,1,TUCUMÁN,203.0,3,"(200, 210]"
2024,1,TUCUMÁN,,41670,
2024,1,TUCUMÁN,,2841,
2024,1,TUCUMÁN,,1654,
2024,1,TUCUMÁN,,5,
2024,1,TUCUMÁN,,148,
2023,4,BUENOS AIRES,0.256,93351,"(0, 10]"
2023,4,BUENOS AIRES,0.375,19,"(0, 10]"
2023,4,BUENOS AIRES,0.512,26703,"(0, 10]"
2023,4,BUENOS AIRES,0.75,187,"(0, 10]"
2023,4,BUENOS AIRES,1.0,4611,"(0, 10]"
2023,4,BUENOS AIRES,1.2,19351,"(0, 10]"
2023,4,BUENOS AIRES,2.0,141,"(0, 10]"
2023,4,BUENOS AIRES,2.2,19722,"(0, 10]"
2023,4,BUENOS AIRES,6.7,26,"(0, 10]"
2023,4,BUENOS AIRES,3.2,45905,"(0, 10]"
2023,4,BUENOS AIRES,4.0,41735,"(0, 10]"
2023,4,BUENOS AIRES,4.5,13303,"(0, 10]"
2023,4,BUENOS AIRES,5.0,83,"(0, 10]"
2023,4,BUENOS AIRES,6.0,27318,"(0, 10]"
2023,4,BUENOS AIRES,6.4,80160,"(0, 10]"
2023,4,BUENOS AIRES,7.5,10458,"(0, 10]"
2023,4,BUENOS AIRES,8.0,989,"(0, 10]"
2023,4,BUENOS AIRES,9.0,64046,"(0, 10]"
2023,4,BUENOS AIRES,10.0,688,"(0, 10]"
2023,4,BUENOS AIRES,10.1,163158,"(10, 20]"
2023,4,BUENOS AIRES,12.0,10,"(10, 20]"
2023,4,BUENOS AIRES,12.3,21178,"(10, 20]"
2023,4,BUENOS AIRES,14.0,223,"(10, 20]"
2023,4,BUENOS AIRES,15.0,149,"(10, 20]"
2023,4,BUENOS AIRES,16.0,96474,"(10, 20]"
2023,4,BUENOS AIRES,17.0,231,"(10, 20]"
2023,4,BUENOS AIRES,18.0,2,"(10, 20]"
2023,4,BUENOS AIRES,19.0,1080,"(10, 20]"
2023,4,BUENOS AIRES,20.5,126797,"(20, 30]"
2023,4,BUENOS AIRES,22.0,3,"(20, 30]"
2023,4,BUENOS AIRES,23.0,1,"(20, 30]"
2023,4,BUENOS AIRES,24.0,20,"(20, 30]"
2023,4,BUENOS AIRES,25.0,106,"(20, 30]"
2023,4,BUENOS AIRES,25.1,46328,"(20, 30]"
2023,4,BUENOS AIRES,31.0,783481,"(30, 40]"
2023,4,BUENOS AIRES,32.0,1611,"(30, 40]"
2023,4,BUENOS AIRES,34.0,16,"(30, 40]"
2023,4,BUENOS AIRES,35.0,1,"(30, 40]"
2023,4,BUENOS AIRES,36.0,1373,"(30, 40]"
2023,4,BUENOS AIRES,37.0,30,"(30, 40]"
2023,4,BUENOS AIRES,41.0,5567,"(40, 50]"
2023,4,BUENOS AIRES,45.0,9,"(40, 50]"
2023,4,BUENOS AIRES,49.0,659,"(40, 50]"
2023,4,BUENOS AIRES,50.0,1,"(40, 50]"
2023,4,BUENOS AIRES,50.1,491903,"(50, 60]"
2023,4,BUENOS AIRES,50.25,1,"(50, 60]"
2023,4,BUENOS AIRES,56.0,256,"(50, 60]"
2023,4,BUENOS AIRES,59.0,1,"(50, 60]"
2023,4,BUENOS AIRES,60.0,59,"(50, 60]"
2023,4,BUENOS AIRES,61.0,75470,"(60, 70]"
2023,4,BUENOS AIRES,62.0,78,"(60, 70]"
2023,4,BUENOS AIRES,63.0,1,"(60, 70]"
2023,4,BUENOS AIRES,66.0,90,"(60, 70]"
2023,4,BUENOS AIRES,71.0,6375,"(70, 80]"
2023,4,BUENOS AIRES,77.0,1599,"(70, 80]"
2023,4,BUENOS AIRES,80.0,2,"(70, 80]"
2023,4,BUENOS AIRES,81.0,9092,"(80, 90]"
2023,4,BUENOS AIRES,82.0,1,"(80, 90]"
2023,4,BUENOS AIRES,90.0,16,"(80, 90]"
2023,4,BUENOS AIRES,91.0,3,"(90, 100]"
2023,4,BUENOS AIRES,95.0,3,"(90, 100]"
2023,4,BUENOS AIRES,100.1,842124,"(100, 110]"
2023,4,BUENOS AIRES,109.0,14,"(100, 110]"
2023,4,BUENOS AIRES,122.0,483,"(120, 130]"
2023,4,BUENOS AIRES,126.0,2,"(120, 130]"
2023,4,BUENOS AIRES,127.0,1,"(120, 130]"
2023,4,BUENOS AIRES,155.0,487974,"(150, 160]"
2023,4,BUENOS AIRES,157.0,28,"(150, 160]"
2023,4,BUENOS AIRES,160.0,1,"(150, 160]"
2023,4,BUENOS AIRES,164.0,1213,"(160, 170]"
2023,4,BUENOS AIRES,203.0,7297,"(200, 210]"
2023,4,BUENOS AIRES,212.0,3,"(210, 220]"
2023,4,BUENOS AIRES,220.0,1,"(210, 220]"
2023,4,BUENOS AIRES,,938,
2023,4,BUENOS AIRES,,41,
2023,4,BUENOS AIRES,,241,
2023,4,BUENOS AIRES,,14,
2023,4,BUENOS AIRES,,1068984,
2023,4,BUENOS AIRES,,27,
2023,4,BUENOS AIRES,,4,
2023,4,BUENOS AIRES,,965,
2023,4,BUENOS AIRES,,5,
2023,4,BUENOS AIRES,,157633,
2023,4,BUENOS AIRES,,647,
2023,4,BUENOS AIRES,,9502,
2023,4,BUENOS AIRES,,563,
2023,4,BUENOS AIRES,,26,
2023,4,BUENOS AIRES,,150635,
2023,4,CAPITAL FEDERAL,0.375,31,"(0, 10]"
2023,4,CAPITAL FEDERAL,0.512,451,"(0, 10]"
2023,4,CAPITAL FEDERAL,0.75,34,"(0, 10]"
2023,4,CAPITAL FEDERAL,1.0,1307,"(0, 10]"
2023,4,CAPITAL FEDERAL,1.2,3237,"(0, 10]"
2023,4,CAPITAL FEDERAL,2.2,257,"(0, 10]"
2023,4,CAPITAL FEDERAL,3.2,2764,"(0, 10]"
2023,4,CAPITAL FEDERAL,4.0,11975,"(0, 10]"
2023,4,CAPITAL FEDERAL,4.5,993,"(0, 10]"
2023,4,CAPITAL FEDERAL,6.0,3561,"(0, 10]"
2023,4,CAPITAL FEDERAL,6.4,6859,"(0, 10]"
2023,4,CAPITAL FEDERAL,7.5,7,"(0, 10]"
2023,4,CAPITAL FEDERAL,9.0,16864,"(0, 10]"
2023,4,CAPITAL FEDERAL,10.0,3,"(0, 10]"
2023,4,CAPITAL FEDERAL,10.1,31209,"(10, 20]"
2023,4,CAPITAL FEDERAL,12.0,5,"(10, 20]"
2023,4,CAPITAL FEDERAL,12.3,92,"(10, 20]"
2023,4,CAPITAL FEDERAL,16.0,29275,"(10, 20]"
2023,4,CAPITAL FEDERAL,17.0,5,"(10, 20]"
2023,4,CAPITAL FEDERAL,20.5,4548,"(20, 30]"
2023,4,CAPITAL FEDERAL,22.0,1,"(20, 30]"
2023,4,CAPITAL FEDERAL,25.1,433,"(20, 30]"
2023,4,CAPITAL FEDERAL,31.0,58451,"(30, 40]"
2023,4,CAPITAL FEDERAL,36.0,24,"(30, 40]"
2023,4,CAPITAL FEDERAL,40.0,30,"(30, 40]"
2023,4,CAPITAL FEDERAL,41.0,238,"(40, 50]"
2023,4,CAPITAL FEDERAL,50.1,60820,"(50, 60]"
2023,4,CAPITAL FEDERAL,56.0,1,"(50, 60]"
2023,4,CAPITAL FEDERAL,61.0,17314,"(60, 70]"
2023,4,CAPITAL FEDERAL,67.0,1,"(60, 70]"
2023,4,CAPITAL FEDERAL,71.0,14,"(70, 80]"
2023,4,CAPITAL FEDERAL,77.0,1091,"(70, 80]"
2023,4,CAPITAL FEDERAL,81.0,11,"(80, 90]"
2023,4,CAPITAL FEDERAL,100.1,365367,"(100, 110]"
2023,4,CAPITAL FEDERAL,120.0,1,"(110, 120]"
2023,4,CAPITAL FEDERAL,122.0,27,"(120, 130]"
2023,4,CAPITAL FEDERAL,126.0,5,"(120, 130]"
2023,4,CAPITAL FEDERAL,131.0,1,"(130, 140]"
2023,4,CAPITAL FEDERAL,155.0,147083,"(150, 160]"
2023,4,CAPITAL FEDERAL,164.0,5,"(160, 170]"
2023,4,CAPITAL FEDERAL,203.0,3249,"(200, 210]"
2023,4,CAPITAL FEDERAL,,1,
2023,4,CAPITAL FEDERAL,,1,
2023,4,CAPITAL FEDERAL,,1438,
2023,4,CAPITAL FEDERAL,,1,
2023,4,CAPITAL FEDERAL,,542567,
2023,4,CAPITAL FEDERAL,,2,
2023,4,CAPITAL FEDERAL,,3,
2023,4,CAPITAL FEDERAL,,95209,
2023,4,CAPITAL FEDERAL,,318,
2023,4,CAPITAL FEDERAL,,1,
2023,4,CAPITAL FEDERAL,,1,
2023,4,CAPITAL FEDERAL,,25,
2023,4,CAPITAL FEDERAL,,67156,
2023,4,CATAMARCA,0.256,77,"(0, 10]"
2023,4,CATAMARCA,0.512,34,"(0, 10]"
2023,4,CATAMARCA,0.75,37,"(0, 10]"
2023,4,CATAMARCA,1.2,209,"(0, 10]"
2023,4,CATAMARCA,2.2,115,"(0, 10]"
2023,4,CATAMARCA,3.2,1718,"(0, 10]"
2023,4,CATAMARCA,4.5,1,"(0, 10]"
2023,4,CATAMARCA,6.0,332,"(0, 10]"
2023,4,CATAMARCA,6.4,899,"(0, 10]"
2023,4,CATAMARCA,10.1,3734,"(10, 20]"
2023,4,CATAMARCA,12.3,31,"(10, 20]"
2023,4,CATAMARCA,16.0,1935,"(10, 20]"
2023,4,CATAMARCA,20.5,2457,"(20, 30]"
2023,4,CATAMARCA,25.0,914,"(20, 30]"
2023,4,CATAMARCA,25.1,47,"(20, 30]"
2023,4,CATAMARCA,31.0,866,"(30, 40]"
2023,4,CATAMARCA,50.1,35008,"(50, 60]"
2023,4,CATAMARCA,100.1,16953,"(100, 110]"
2023,4,CATAMARCA,203.0,42,"(200, 210]"
2023,4,CATAMARCA,,8128,
2023,4,CATAMARCA,,423,
2023,4,CATAMARCA,,619,
2023,4,CATAMARCA,,8,
2023,4,CHACO,0.256,4040,"(0, 10]"
2023,4,CHACO,0.512,234,"(0, 10]"
2023,4,CHACO,0.75,2,"(0, 10]"
2023,4,CHACO,1.2,477,"(0, 10]"
2023,4,CHACO,2.2,780,"(0, 10]"
2023,4,CHACO,3.2,3087,"(0, 10]"
2023,4,CHACO,4.0,167,"(0, 10]"
2023,4,CHACO,4.5,385,"(0, 10]"
2023,4,CHACO,6.0,5146,"(0, 10]"
2023,4,CHACO,6.4,5246,"(0, 10]"
2023,4,CHACO,7.5,442,"(0, 10]"
2023,4,CHACO,9.0,700,"(0, 10]"
2023,4,CHACO,10.0,1,"(0, 10]"
2023,4,CHACO,10.1,9218,"(10, 20]"
2023,4,CHACO,12.3,137,"(10, 20]"
2023,4,CHACO,16.0,3556,"(10, 20]"
2023,4,CHACO,20.5,2554,"(20, 30]"
2023,4,CHACO,25.1,3435,"(20, 30]"
2023,4,CHACO,31.0,2305,"(30, 40]"
